movie_id,movie_title,imdb_url,decade,genres
235,Mars Attacks! (1996),http://us.imdb.com/M/title-exact?Mars%20Attacks!%20(1996),90s, action comedy sci-fi war
236,Citizen Ruth (1996),http://us.imdb.com/M/title-exact?Citizen%20Ruth%20(1996),90s, comedy drama
237,Jerry Maguire (1996),http://us.imdb.com/M/title-exact?Jerry%20Maguire%20(1996),90s, drama romance
238,Raising Arizona (1987),http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987),80s, comedy
239,Sneakers (1992),http://us.imdb.com/M/title-exact?Sneakers%20(1992),90s, crime drama sci-fi
240,Beavis and Butt-head Do America (1996),http://us.imdb.com/M/title-exact?Beavis%20and%20Butt-head%20Do%20America%20(1996),90s, animation comedy
241,"Last of the Mohicans, The (1992)","http://us.imdb.com/M/title-exact?Last%20of%20the%20Mohicans,%20The%20(1992)",90s, action romance war
242,Kolya (1996),http://us.imdb.com/M/title-exact?Kolya%20(1996),90s, comedy
243,Jungle2Jungle (1997),http://us.imdb.com/M/title-exact?Jungle2Jungle%20(1997),90s, childrens comedy
244,Smilla's Sense of Snow (1997),http://us.imdb.com/M/title-exact?Smilla%27s%20Sense%20of%20Snow%20(1997),90s, action drama thriller
245,"Devil's Own, The (1997)",http://us.imdb.com/M/title-exact?Devil%27s%20Own%2C%20The%20(1997),90s, action drama thriller war
246,Chasing Amy (1997),http://us.imdb.com/M/title-exact?Chasing+Amy+(1997),90s, drama romance
247,Turbo: A Power Rangers Movie (1997),http://us.imdb.com/M/title-exact?Turbo%3A%20A%20Power%20Rangers%20Movie%20%281997%29,90s, action adventure childrens
248,Grosse Pointe Blank (1997),http://us.imdb.com/M/title-exact?Grosse%20Pointe%20Blank%20%281997%29,90s, comedy crime
249,Austin Powers: International Man of Mystery (1997),http://us.imdb.com/M/title-exact?Austin%20Powers%3A%20International%20Man%20of%20Mystery%20%281997%29,90s, comedy
250,"Fifth Element, The (1997)",http://us.imdb.com/M/title-exact?Fifth%20Element%2C%20The%20%281997%29,90s, action sci-fi
251,Shall We Dance? (1996),http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29,90s, comedy
252,"Lost World: Jurassic Park, The (1997)",http://us.imdb.com/M/title-exact?Lost%20World%3A%20Jurassic%20Park%2C%20The%20%281997%29,90s, action adventure sci-fi thriller
253,"Pillow Book, The (1995)",http://us.imdb.com/M/title-exact?Pillow%20Book%2C%20The%20%281995%29,90s, drama romance
254,Batman & Robin (1997),http://us.imdb.com/M/title-exact?Batman+%26+Robin+(1997),90s, action adventure crime
255,My Best Friend's Wedding (1997),http://us.imdb.com/M/title-exact?My+Best+Friend%27s+Wedding+(1997),90s, comedy romance
256,When the Cats Away (Chacun cherche son chat) (1996),http://us.imdb.com/M/title-exact?Chacun+cherche+son+chat+(1996),90s, comedy romance
257,Men in Black (1997),http://us.imdb.com/M/title-exact?Men+in+Black+(1997),90s, action adventure comedy sci-fi
258,Contact (1997),http://us.imdb.com/Title?Contact+(1997/I),90s, drama sci-fi
259,George of the Jungle (1997),http://us.imdb.com/M/title-exact?George+of+the+Jungle+(1997),90s, childrens comedy
260,Event Horizon (1997),http://us.imdb.com/M/title-exact?Event+Horizon+(1997),90s, action mystery sci-fi thriller
261,Air Bud (1997),http://us.imdb.com/M/title-exact?Air+Bud+(1997),90s, childrens comedy
262,In the Company of Men (1997),http://us.imdb.com/M/title-exact?In+the+Company+of+Men+(1997),90s, drama
263,Steel (1997),http://us.imdb.com/M/title-exact?Steel+(1997),90s, action
264,Mimic (1997),http://us.imdb.com/M/title-exact?Mimic+(1997),90s, sci-fi thriller
265,"Hunt for Red October, The (1990)",http://us.imdb.com/M/title-exact?Hunt+for+Red+October%2C+The+(1990),90s, action thriller
266,Kull the Conqueror (1997),http://us.imdb.com/M/title-exact?Kull+the+Conqueror+(1997),90s, action adventure
267, Inception,https://us.imdb.com/M/title-exact?Inception%20,2010s, action adventure
268,Chasing Amy (1997),http://us.imdb.com/M/title-exact?Chasing+Amy+(1997),90s, drama romance
269,"Full Monty, The (1997)",http://us.imdb.com/M/title-exact?Full+Monty%2C+The+(1997),90s, comedy
270,Gattaca (1997),http://us.imdb.com/M/title-exact?Gattaca+(1997),90s, drama sci-fi thriller
271,Starship Troopers (1997),http://us.imdb.com/M/title-exact?Starship+Troopers+(1997),90s, action adventure sci-fi war
272,Good Will Hunting (1997),http://us.imdb.com/M/title-exact?imdb-title-119217,90s, drama
273,Heat (1995),http://us.imdb.com/M/title-exact?Heat%20(1995),90s, action crime thriller
274,Sabrina (1995),http://us.imdb.com/M/title-exact?Sabrina%20(1995),90s, comedy romance
275,Sense and Sensibility (1995),http://us.imdb.com/M/title-exact?Sense%20and%20Sensibility%20(1995),90s, drama romance
276,Leaving Las Vegas (1995),http://us.imdb.com/M/title-exact?Leaving%20Las%20Vegas%20(1995),90s, drama romance
277,Restoration (1995),http://us.imdb.com/M/title-exact?Restoration%20(1995),90s, drama
278,Bed of Roses (1996),http://us.imdb.com/M/title-exact?Bed%20of%20Roses%20(1996),90s, drama romance
279,Once Upon a Time... When We Were Colored (1995),http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time... When%20We%20Were%20Colored%20(1995),90s, drama
280,Up Close and Personal (1996),http://us.imdb.com/M/title-exact?Up%20Close%20and%20Personal%20(1996),90s, drama romance
281,"River Wild, The (1994)","http://us.imdb.com/M/title-exact?River%20Wild,%20The%20(1994)",90s, action thriller
282,"Time to Kill, A (1996)","http://us.imdb.com/M/title-exact?Time%20to%20Kill,%20A%20(1996)",90s, drama
283,Emma (1996),http://us.imdb.com/M/title-exact?Emma%20(1996),90s, drama romance
284,Tin Cup (1996),http://us.imdb.com/M/title-exact?Tin%20Cup%20(1996),90s, comedy romance
285,Secrets & Lies (1996),http://us.imdb.com/M/title-exact?Secrets%20&%20Lies%20(1996),90s, drama
286,"English Patient, The (1996)","http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)",90s, drama romance war
287,Marvin's Room (1996),http://us.imdb.com/M/title-exact?Marvin's%20Room%20(1996),90s, drama
288,Scream (1996),http://us.imdb.com/M/title-exact?Scream%20(1996),90s, horror thriller
289,Evita (1996),http://us.imdb.com/M/title-exact?Evita%20(1996),90s, drama musical
290,Fierce Creatures (1997),http://us.imdb.com/M/title-exact?Fierce%20Creatures%20(1997),90s, comedy
291,Absolute Power (1997),http://us.imdb.com/M/title-exact?Absolute%20Power%20(1997),90s, mystery thriller
292,Rosewood (1997),http://us.imdb.com/M/title-exact?Rosewood%20(1997),90s, drama
293,Donnie Brasco (1997),http://us.imdb.com/M/title-exact?Donnie%20Brasco%20(1997),90s, crime drama
294,Liar Liar (1997),http://us.imdb.com/Title?Liar+Liar+(1997),90s, comedy
295,Breakdown (1997),http://us.imdb.com/M/title-exact?Breakdown%20%281997%29,90s, action thriller
296,"Promesse, La (1996)",http://us.imdb.com/M/title-exact?Promesse%2C%20La%20%281996%29,90s, drama
297,Ulee's Gold (1997),http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997),90s, drama
298,Face/Off (1997),http://us.imdb.com/M/title-exact?Face/Off+(1997),90s, action sci-fi thriller
299,Hoodlum (1997),http://us.imdb.com/M/title-exact?Hoodlum+(1997),90s, crime drama film_noir
300,Air Force One (1997),http://us.imdb.com/M/title-exact?Air+Force+One+(1997),90s, action thriller
301,In & Out (1997),http://us.imdb.com/Title?In+%26+Out+(1997),90s, comedy
302,L.A. Confidential (1997),http://us.imdb.com/M/title-exact?L%2EA%2E+Confidential+(1997),90s, crime film_noir mystery thriller
303,Ulee's Gold (1997),http://us.imdb.com/M/title-exact?Ulee%27s+Gold+(1997),90s, drama
304,Fly Away Home (1996),http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996),90s, adventure childrens
305,"Ice Storm, The (1997)",http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),90s, drama
306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997),90s, drama romance
307,"Devil's Advocate, The (1997)","http://us.imdb.com/M/title-exact?Devil's+Advocate,+The+(1997)",90s, crime horror mystery thriller
308,FairyTale: A True Story (1997),http://us.imdb.com/M/title-exact?Fairytale:+A+True+Story+(1997),90s, childrens drama fantasy
309,Deceiver (1997),http://us.imdb.com/M/title-exact?Liar+(1997),90s, crime
310,"Rainmaker, The (1997)","http://us.imdb.com/M/title-exact?Rainmaker,+The+(1997)",90s, drama
311,"Wings of the Dove, The (1997)",http://us.imdb.com/M/title-exact?Wings+of+the+Dove%2C+The+(1997),90s, drama romance thriller
312,Midnight in the Garden of Good and Evil (1997),http://us.imdb.com/M/title-exact?Midnight+in+the+Garden+of+Good+and+Evil+(1997),90s, comedy crime drama mystery
313,Titanic (1997),http://us.imdb.com/M/title-exact?imdb-title-120338,90s, action drama romance
314,3 Ninjas: High Noon At Mega Mountain (1998),http://us.imdb.com/M/title-exact?imdb-title-118539,90s, action childrens
315,Apt Pupil (1998),http://us.imdb.com/Title?Apt+Pupil+(1998),90s, drama thriller
316,As Good As It Gets (1997),http://us.imdb.com/Title?As+Good+As+It+Gets+(1997),90s, comedy drama
317,In the Name of the Father (1993),http://us.imdb.com/M/title-exact?In%20the%20Name%20of%20the%20Father%20(1993),90s, drama
318,Schindler's List (1993),http://us.imdb.com/M/title-exact?Schindler's%20List%20(1993),90s, drama war
319,Everyone Says I Love You (1996),http://us.imdb.com/M/title-exact?Everyone%20Says%20I%20Love%20You%20(1996),90s, comedy musical romance
320,Paradise Lost: The Child Murders at Robin Hood Hills (1996),http://us.imdb.com/M/title-exact?Paradise%20Lost%3a%20The%20Child%20Murders%20at%20Robin%20Hood%20Hills%20(1996),90s, documentary
321,Mother (1996),http://us.imdb.com/M/title-exact?Mother%20(1996/I),90s, comedy
322,Murder at 1600 (1997),http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997),90s, mystery thriller
323,Dante's Peak (1997),http://us.imdb.com/M/title-exact?Dante's%20Peak%20(1997),90s, action thriller
324,Lost Highway (1997),http://us.imdb.com/Title?Lost+Highway+(1997),90s, mystery
325,Crash (1996),http://us.imdb.com/M/title-exact?Crash%20(1996),90s, drama thriller
326,G.I. Jane (1997),http://us.imdb.com/M/title-exact?G%2EI%2E+Jane+(1997),90s, action drama war
327,Cop Land (1997),http://us.imdb.com/M/title-exact?Cop+Land+(1997),90s, crime drama mystery
328,Conspiracy Theory (1997),http://us.imdb.com/M/title-exact?Conspiracy+Theory+(1997),90s, action mystery romance thriller
329,Desperate Measures (1998),http://us.imdb.com/Title?Desperate+Measures+(1998),90s, crime drama thriller
330,187 (1997),http://us.imdb.com/M/title-exact?187+(1997),90s, drama
331,"Edge, The (1997)",http://us.imdb.com/M/title-exact?Edge%2C+The+(1997/I),90s, adventure thriller
332,Kiss the Girls (1997),http://us.imdb.com/M/title-exact?Kiss+the+Girls+(1997),90s, crime drama thriller
333,"Game, The (1997)",http://us.imdb.com/M/title-exact?Game%2C+The+(1997),90s, mystery thriller
334,U Turn (1997),http://us.imdb.com/Title?U+Turn+(1997),90s, action crime mystery
335,How to Be a Player (1997),http://us.imdb.com/M/title-exact?How+to+Be+a+Player+(1997),90s, comedy
336,Playing God (1997),http://us.imdb.com/M/title-exact?Playing+God+(1997),90s, crime thriller
337,"House of Yes, The (1997)","http://us.imdb.com/M/title-exact?House+of+Yes,+The+(1997)",90s, comedy drama thriller
338,Bean (1997),http://us.imdb.com/M/title-exact?Bean+(1997),90s, comedy
339,Mad City (1997),http://us.imdb.com/M/title-exact?Mad+City+(1997),90s, action drama
340,Boogie Nights (1997),http://us.imdb.com/M/title-exact?Boogie+Nights+(1997),90s, drama
341,Critical Care (1997),http://us.imdb.com/M/title-exact?Critical+Care+(1997),90s, comedy
342,"Man Who Knew Too Little, The (1997)",http://us.imdb.com/M/title-exact?Man+Who+Knew+Too+Little%2C+The+(1997),90s, comedy mystery
343,Alien: Resurrection (1997),http://us.imdb.com/M/title-exact?Alien%3A+Resurrection+(1997),90s, action horror sci-fi
344,"Apostle, The (1997)",http://us.imdb.com/M/title-exact?imdb-title-118632,90s, drama
345,Deconstructing Harry (1997),http://us.imdb.com/M/title-exact?imdb-title-118954,90s, comedy drama
346,Jackie Brown (1997),http://us.imdb.com/M/title-exact?imdb-title-119396,90s, crime drama
347,Wag the Dog (1997),http://us.imdb.com/M/title-exact?imdb-title-120885,90s, comedy drama
348,Desperate Measures (1998),http://us.imdb.com/Title?Desperate+Measures+(1998),90s, crime drama thriller
349,Hard Rain (1998),http://us.imdb.com/M/title-exact?imdb-title-120696,90s, action thriller
350,Fallen (1998),http://us.imdb.com/Title?Fallen+(1998),90s, action mystery thriller
351,"Prophecy II, The (1998)",http://us.imdb.com/M/title-exact?imdb-title-119959,90s, horror
352,Spice World (1997),http://us.imdb.com/M/title-exact?imdb-title-120185,90s, comedy musical
353,Deep Rising (1998),http://us.imdb.com/M/title-exact?imdb-title-118956,90s, action horror sci-fi
354,"Wedding Singer, The (1998)",http://us.imdb.com/M/title-exact?Wedding+Singer%2C+The+(1998),90s, comedy romance
355,Sphere (1998),http://us.imdb.com/M/title-exact?Sphere+(1998),90s, adventure sci-fi thriller
356,"Client, The (1994)","http://us.imdb.com/M/title-exact?Client,%20The%20(1994)",90s, drama mystery thriller
357,One Flew Over the Cuckoo's Nest (1975),http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975),70s, drama
358,Spawn (1997),http://us.imdb.com/M/title-exact?Spawn+(1997/I),90s, action adventure sci-fi thriller
359,"Assignment, The (1997)",http://us.imdb.com/M/title-exact?Assignment%2C+The+(1997),90s, thriller
360,Wonderland (1997),http://us.imdb.com/M/title-exact?Wonderland+(1997),90s, documentary
361,Incognito (1997),http://us.imdb.com/M/title-exact?Incognito+(1997),90s, crime thriller
362,Blues Brothers 2000 (1998),http://us.imdb.com/M/title-exact?Blues+Brothers+2000+(1998),90s, action comedy musical
363,Sudden Death (1995),http://us.imdb.com/M/title-exact?Sudden%20Death%20(1995),90s, action
364,Ace Ventura: When Nature Calls (1995),http://us.imdb.com/M/title-exact?Ace%20Ventura:%20When%20Nature%20Calls%20(1995),90s, comedy
365,Powder (1995),http://us.imdb.com/M/title-exact?Powder%20(1995),90s, drama
366,Dangerous Minds (1995),http://us.imdb.com/M/title-exact?Dangerous%20Minds%20(1995),90s, drama
367,Clueless (1995),http://us.imdb.com/M/title-exact?Clueless%20(1995),90s, comedy
368,Bio-Dome (1996),http://us.imdb.com/M/title-exact?Bio-Dome%20(1996),90s, comedy
369,Black Sheep (1996),http://us.imdb.com/M/title-exact?Black%20Sheep%20(1996),90s, comedy
370,Mary Reilly (1996),http://us.imdb.com/M/title-exact?Mary%20Reilly%20(1996),90s, drama thriller
371,"Bridges of Madison County, The (1995)","http://us.imdb.com/M/title-exact?Bridges%20of%20Madison%20County,%20The%20(1995)",90s, drama romance
372,Jeffrey (1995),http://us.imdb.com/M/title-exact?Jeffrey%20(1995),90s, comedy
373,Judge Dredd (1995),http://us.imdb.com/M/title-exact?Judge%20Dredd%20(1995),90s, action adventure sci-fi
374,Mighty Morphin Power Rangers: The Movie (1995),http://us.imdb.com/M/title-exact?Mighty%20Morphin%20Power%20Rangers:%20The%20Movie%20(1995),90s, action childrens
375,Showgirls (1995),http://us.imdb.com/M/title-exact?Showgirls%20(1995),90s, drama
376,Houseguest (1994),http://us.imdb.com/M/title-exact?Houseguest%20(1994),90s, comedy
377,Heavyweights (1994),http://us.imdb.com/M/title-exact?Heavyweights%20(1994),90s, childrens comedy
378,Miracle on 34th Street (1994),http://us.imdb.com/M/title-exact?Miracle%20on%2034th%20Street%20(1994),90s, drama
379,Tales From the Crypt Presents: Demon Knight (1995),http://us.imdb.com/M/title-exact?Tales%20From%20the%20Crypt%20Presents:%20Demon%20Knight%20(1995),90s, horror
380,Star Trek: Generations (1994),http://us.imdb.com/M/title-exact?Star%20Trek:%20Generations%20(1994),90s, action adventure sci-fi
381,Muriel's Wedding (1994),http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),90s, comedy romance
382,"Adventures of Priscilla, Queen of the Desert, The (1994)","http://us.imdb.com/M/title-exact?Adventures%20of%20Priscilla,%20Queen%20of%20the%20Desert,%20The%20(1994)",90s, comedy drama
383,"Flintstones, The (1994)","http://us.imdb.com/M/title-exact?Flintstones,%20The%20(1994)",90s, childrens comedy
384,Naked Gun 33 1/3: The Final Insult (1994),http://us.imdb.com/M/title-exact?Naked%20Gun%2033%201/3:%20The%20Final%20Insult%20(1994),90s, comedy
385,True Lies (1994),http://us.imdb.com/M/title-exact?True%20Lies%20(1994),90s, action adventure comedy romance
386,Addams Family Values (1993),http://us.imdb.com/M/title-exact?Addams%20Family%20Values%20(1993),90s, comedy
387,"Age of Innocence, The (1993)","http://us.imdb.com/M/title-exact?Age%20of%20Innocence,%20The%20(1993)",90s, drama
388,Beverly Hills Cop III (1994),http://us.imdb.com/M/title-exact?Beverly%20Hills%20Cop%20III%20(1994),90s, action comedy
389,Black Beauty (1994),http://us.imdb.com/Title?Black+Beauty+(1994/I),90s, adventure childrens
390,Fear of a Black Hat (1993),http://us.imdb.com/M/title-exact?Fear%20of%20a%20Black%20Hat%20(1993),90s, comedy
391,Last Action Hero (1993),http://us.imdb.com/M/title-exact?Last%20Action%20Hero%20(1993),90s, action comedy
392,"Man Without a Face, The (1993)","http://us.imdb.com/M/title-exact?Man%20Without%20a%20Face,%20The%20(1993)",90s, drama
393,Mrs. Doubtfire (1993),http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),90s, comedy
394,Radioland Murders (1994),http://us.imdb.com/M/title-exact?Radioland%20Murders%20(1994),90s, comedy mystery romance
395,Robin Hood: Men in Tights (1993),http://us.imdb.com/M/title-exact?Robin%20Hood:%20Men%20in%20Tights%20(1993),90s, comedy
396,Serial Mom (1994),http://us.imdb.com/M/title-exact?Serial%20Mom%20(1994),90s, comedy crime horror
397,Striking Distance (1993),http://us.imdb.com/M/title-exact?Striking%20Distance%20(1993),90s, action
398,Super Mario Bros. (1993),http://us.imdb.com/M/title-exact?Super%20Mario%20Bros.%20(1993),90s, action adventure childrens sci-fi
399,"Three Musketeers, The (1993)","http://us.imdb.com/M/title-exact?Three%20Musketeers,%20The%20(1993)",90s, action adventure comedy
400,"Little Rascals, The (1994)","http://us.imdb.com/M/title-exact?Little%20Rascals,%20The%20(1994)",90s, childrens comedy
401,"Brady Bunch Movie, The (1995)","http://us.imdb.com/M/title-exact?Brady%20Bunch%20Movie,%20The%20(1995)",90s, comedy
402,Ghost (1990),http://us.imdb.com/M/title-exact?Ghost%20(1990),90s, comedy romance thriller
403,Batman (1989),http://us.imdb.com/M/title-exact?Batman%20(1989),80s, action adventure crime drama
404,Pinocchio (1940),http://us.imdb.com/M/title-exact?Pinocchio%20(1940),40s, animation childrens
405,Mission: Impossible (1996),http://us.imdb.com/M/title-exact?Mission:%20Impossible%20(1996),90s, action adventure mystery
